extract,crid
1996,C229746
1996,C229747
1996,C229749
1996,C229751
1996,C229752
1996,C229753
1996,C229758
1996,C229759
1996,C229760
1996,C229761
1996,C229766
1996,C229767
1996,C229768
1996,C229769
1996,C229770
1996,C229771
1996,C229772
1996,C229773
1996,C229774
1996,C229776
1996,C229778
1996,C229779
1996,C229782
1996,C229783
1996,C229784
1996,C229787
1996,C229788
1996,C229789
1996,C229790
1996,C229791
1996,C229793
1996,C229794
1996,C229796
1996,C229797
1996,C229798
1996,C229799
1996,C229800
1996,C229802
1996,C229803
1996,C229804
1996,C229805
1996,C229806
1996,C229808
1996,C229810
1996,C229812
1996,C229813
1996,C229814
1996,C229815
1996,C229816
1996,C229818
1996,C229819
1996,C229823
1996,C229825
1996,C229827
1996,C229829
1996,C229831
1996,C229833
1996,C229835
1996,C229836
1996,C229837
1996,C229838
1996,C229842
1996,C229844
1996,C229845
1996,C229846
1996,C229847
1996,C229848
1994,C229849
1991,C229851
1996,C229852
1996,C229853
1996,C229860
1996,C229862
1996,C229864
1996,C229865
1996,C229866
1996,C229867
1996,C229868
1996,C229870
1996,C229871
1996,C229873
1996,C229874
1996,C229875
1996,C229876
1996,C229877
1996,C229879
1996,C229880
1996,C229881
1996,C229882
1996,C229883
1996,C229884
1996,C229885
1996,C229887
1996,C229890
1996,C229891
1996,C229893
1996,C229894
1996,C229895
1996,C229896
1996,C229898
1996,C229900
1996,C229902
1996,C229903
1996,C229905
1996,C229907
1996,C229908
1996,C229909
1996,C229910
1996,C229911
1996,C229912
1996,C229913
1996,C229914
1996,C229915
1996,C229917
1996,C229918
1996,C229919
1996,C229922
1996,C229923
1996,C229924
1996,C229925
1996,C229926
1996,C229927
1996,C229931
1996,C229932
1996,C229933
1996,C229935
1996,C229940
1996,C229942
1996,C229943
1996,C229944
1996,C229945
1996,C229946
1996,C229947
1996,C229948
1996,C229949
1996,C229951
1996,C229952
1996,C229953
1996,C229954
1996,C229955
1996,C229957
1996,C229959
1996,C229960
1996,C229963
1996,C229964
1996,C229965
1996,C229966
1996,C229968
1996,C229969
1996,C229970
1996,C229972
1996,C229973
1996,C229976
1996,C229977
1996,C229978
1996,C229979
1996,C229980
1996,C229982
1996,C229983
1996,C229987
1996,C229989
1996,C229990
1996,C229992
1996,C229993
1996,C229994
1996,C229995
1996,C229998
1996,C229999
1996,C230000
1996,C230001
1996,C230002
1996,C230003
1996,C230005
1996,C230006
1996,C230008
1996,C230009
1996,C230010
1996,C230011
1996,C230013
1996,C230014
1996,C230015
1996,C230016
1996,C230017
1996,C230018
1996,C230021
1996,C230022
1996,C230023
1996,C230026
1996,C230028
1996,C230029
1996,C230030
1996,C230031
1996,C230034
1996,C230037
1996,C230038
1996,C230039
1996,C230040
1996,C230041
1996,C230044
1996,C230045
1996,C230046
1996,C230049
1996,C230051
1997,C230052
1996,C230053
1996,C230054
1996,C230056
1996,C230057
1996,C230058
1996,C230059
1996,C230061
1996,C230062
1996,C230063
1996,C230064
1996,C230065
1996,C230067
1996,C230071
1996,C230072
1996,C230073
1996,C230074
1996,C230076
1996,C230077
1996,C230079
1996,C230080
1996,C230082
1996,C230083
1996,C230084
1996,C230085
1996,C230086
1996,C230087
1996,C230088
1996,C230089
1996,C230091
1992,C192411
1996,C230092
1996,C230093
1996,C230094
1996,C230096
1996,C230097
1996,C230098
1996,C230099
1996,C230100
1996,C230107
1996,C230108
1996,C230109
1996,C230110
1996,C230111
1996,C230112
1996,C230115
1996,C230116
1996,C230117
1996,C230118
1996,C230120
1996,C230121
1996,C230122
1996,C230123
1996,C230126
1996,C230127
1996,C230130
1996,C230132
1996,C230134
1996,C230135
1996,C230136
1996,C230137
1996,C230138
1996,C230139
1996,C230141
1996,C230142
1996,C230144
1996,C230145
1996,C230146
1996,C230148
1996,C230150
1996,C230152
1996,C230153
1996,C230154
1996,C230155
1996,C230157
1996,C230159
1996,C230160
1996,C230161
1996,C230162
1996,C230163
1996,C230164
2008,1017673
1996,C230165
1996,C230166
1996,C230167
1996,C230168
1996,C230169
1996,C230170
1996,C230171
1996,C230651
1996,C230172
1999,C255195
1996,C230173
1996,C230177
1996,C230181
1996,C230182
1996,C230183
1996,C230184
1996,C230185
1996,C230187
1996,C230190
1996,C230192
1996,C230195
1996,C230197
1996,C230198
1996,C230199
1996,C230201
1996,C230202
1996,C230203
1996,C230204
1996,C230205
1996,C230206
1996,C230208
1996,C230209
1996,C230210
1996,C230212
1996,C230213
1996,C230214
1996,C230216
1996,C230218
1996,C230219
1996,C230224
1996,C230226
1996,C230227
1996,C230228
1996,C230230
1996,C230231
1996,C230232
1996,C230233
1996,C230234
1996,C230235
1996,C230236
1996,C230237
1996,C230238
1996,C230240
1996,C230241
1996,C230242
1996,C230243
1996,C230244
1996,C230246
1996,C230247
1996,C230250
1996,C230253
1996,C230257
1996,C230258
1996,C230260
1996,C230261
1996,C230262
1996,C230264
1996,C230265
1996,C230266
1996,C230267
1996,C230269
1996,C230271
1996,C230276
1996,C230277
1996,C230279
1996,C230280
1996,C230281
1996,C230283
1996,C230286
1996,C230288
1996,C230290
1996,C230291
1996,C230292
1996,C230293
1996,C230294
1996,C230295
1996,C230296
1996,C230297
1996,C230299
1996,C230300
1996,C230302
1996,C230303
1996,C230304
1996,C230305
1996,C230306
1996,C230307
1996,C230308
1996,C230309
1996,C230312
1996,C230314
1996,C230315
1996,C230316
1996,C230317
1996,C230319
1996,C230320
1996,C230322
1996,C230323
1996,C230325
1996,C230326
1996,C230328
1996,C230330
1996,C230331
1996,C230333
1996,C230334
1996,C230335
1996,C230336
1996,C230338
1996,C230339
1996,C230340
1996,C230341
1996,C230342
1996,C230344
1996,C230346
2008,1017891
1996,C230347
1996,C230348
1996,C230350
1996,C230351
1996,C230357
1996,C230358
1996,C230360
1996,C230361
1996,C230363
1996,C230364
1996,C230365
1996,C230366
1996,C230367
1996,C230368
1996,C230369
1996,C230372
1996,C230373
1996,C230374
1996,C230375
1996,C230377
1996,C230378
1996,C230379
1996,C230380
1996,C230381
1996,C230383
1996,C230386
1996,C230387
1996,C230388
1996,C230389
1996,C230392
1996,C230394
1996,C230395
1996,C230396
1996,C230397
1996,C230399
1996,C230400
1996,C230401
1996,C230402
1996,C230404
1996,C230405
1996,C230406
1996,C230407
1996,C230408
1996,C230410
1996,C230411
1996,C230412
1996,C230413
1998,C247300
1996,C230414
1996,C230415
1996,C230416
1996,C230417
1996,C230418
1996,C230419
1996,C230420
1996,C230421
1996,C230422
1996,C230423
1996,C230425
1996,C230428
1996,C230431
1996,C230432
1996,C230434
1996,C230435
1996,C230437
1996,C230439
1996,C230440
1996,C230441
1996,C230442
1996,C230444
1996,C230445
2008,1017939
1996,C230446
1996,C230447
1996,C230449
1996,C230451
1996,C230453
1996,C230456
1996,C230457
2008,1017983
1996,C230656
1996,C230459
1996,C230460
1996,C230461
1996,C230462
1996,C230463
1996,C230464
1996,C230465
1996,C230466
1996,C230467
1996,C230468
1996,C230470
1996,C230471
1996,C230472
1996,C230473
1996,C230474
1996,C230475
1996,C230478
1996,C230480
1996,C230481
1996,C230482
1996,C230483
1996,C230484
1996,C230486
1996,C230487
1996,C230489
1996,C230490
1996,C230491
1996,C230496
1996,C230497
1996,C230498
1996,C230499
1996,C230500
1996,C230501
1996,C230503
1996,C230504
1996,C230506
1996,C230507
1996,C230508
1996,C230509
1996,C230510
1996,C230511
1996,C230512
1996,C230514
1996,C230515
1996,C230516
1996,C230521
1996,C230523
1996,C230524
1996,C230525
1996,C230526
1996,C230527
1996,C230528
1996,C230529
1996,C230531
1996,C230532
1996,C230534
1996,C230536
1996,C230537
1996,C230538
1996,C230539
1996,C230540
1996,C230542
1996,C230544
1996,C230546
1996,C230548
1996,C230549
1996,C230550
1996,C230553
1996,C230555
1996,C230556
1996,C230559
1996,C230561
1996,C230562
1996,C230564
1996,C230566
1996,C230568
1996,C230569
1996,C230571
1996,C230574
1996,C230575
1996,C230576
1996,C230578
1996,C230579
1996,C230581
1996,C230582
1996,C230585
1996,C230586
1996,C230587
1996,C230588
1996,C230589
1996,C230590
1996,C230591
1996,C230652
1996,C230592
1996,C230593
1996,C230594
2010,1040520
1996,C230595
1996,C230596
1996,C230597
1996,C230599
1996,C230600
1996,C230601
1996,C230602
1996,C230603
1996,C230604
1996,C230610
1991,C230611
1995,C230612
1996,C230613
1996,C230614
1996,C230615
1995,C230616
1995,C230617
1994,C230619
1994,C230620
1996,C230621
1995,C230622
1996,C230623
1996,C230624
1996,C230625
1996,C230626
1996,C230627
1996,C230628
1996,C230629
1996,C230631
1996,C230632
1996,C230633
1996,C230634
1996,C230635
1996,C230636
1996,C230637
1996,C230639
1996,C230640
1996,C230642
1996,C230643
1996,C230645
1996,C230647
1996,C230648
1996,C230649
1996,C230650
1996,C230654
1996,C230655
1996,C230658
1996,C230662
1996,C230664
1996,C230671
1996,C230672
1996,C230673
1996,C230674
1996,C230676
1996,C230678
1996,C230679
1996,C230680
1996,C230682
1996,C230683
1996,C230685
1996,C230688
1996,C230693
1996,C230694
1996,C230695
1996,C230696
1996,C230697
1996,C230698
1996,C230699
1996,C230700
1996,C230701
1996,C230702
1996,C230703
1996,C230704
1996,C230705
1996,C230707
1996,C230708
1996,C230709
1996,C230711
1996,C230712
1996,C230714
1996,C230715
1996,C230717
1996,C230718
1996,C230720
1996,C230721
1996,C230722
1996,C230725
1996,C230653
1996,C230727
1996,C230729
1996,C230730
1996,C230731
2000,C265066
1996,C230733
1996,C230734
1996,C230735
1996,C230736
1996,C230738
1996,C230741
1996,C230742
1996,C230744
1996,C230745
1996,C230746
1996,C230747
1996,C230748
1996,C230749
1996,C230751
1996,C230752
1996,C230753
1996,C230754
1996,C230755
1996,C230759
1996,C230762
1996,C230763
1996,C230764
1996,C230765
1996,C230766
1996,C230767
1996,C230768
1996,C230769
1996,C230770
1996,C230780
1996,C230781
1996,C230783
1995,C230784
1996,C230785
1996,C230786
1996,C230787
1996,C230788
1996,C230789
1996,C230791
1996,C230792
1996,C230794
1996,C230795
1996,C230796
1996,C230798
1996,C230800
1996,C230802
1996,C230803
1996,C230806
2000,C265759
1996,C230808
1996,C230813
1996,C230814
1996,C230815
1996,C230816
1996,C230820
1996,C230821
1996,C230822
1996,C230825
1996,C230826
1996,C230827
1996,C230828
1996,C230829
1996,C230830
1996,C230831
1996,C230832
1996,C230833
1996,C230834
1996,C230835
1996,C230836
1996,C230837
1996,C230838
1996,C230840
1996,C230841
1996,C230842
1996,C230843
1996,C230846
1996,C230847
1996,C230848
1996,C230849
1996,C230850
1996,C230851
1996,C230853
1996,C230854
1996,C230857
1996,C230865
1996,C230866
1996,C230867
1996,C230868
1996,C230869
1996,C230870
1996,C230873
1996,C230874
1996,C230876
1996,C230877
1996,C230878
1999,C257603
1996,C230881
1996,C230882
1996,C230883
1996,C230886
1996,C230887
1996,C230888
1996,C230889
1996,C230890
1996,C230891
1996,C230892
1996,C230893
1995,C230895
1996,C230896
1996,C230897
1996,C230898
1996,C230899
1996,C230900
1996,C230901
1996,C230902
1996,C230904
1996,C230905
1996,C230906
1996,C230907
1996,C230911
1996,C230912
1996,C230913
1996,C230914
1996,C230779
1996,C230917
1996,C230919
1996,C230920
1996,C230921
1996,C230922
1996,C230923
1996,C230924
1996,C230925
1996,C230928
1996,C230929
1996,C230930
1996,C230931
1996,C230932
1996,C230934
1996,C230935
1996,C230936
1996,C230937
1996,C230939
1996,C230940
1996,C230942
1996,C230943
1996,C230944
1996,C230945
1996,C230948
1996,C230949
1996,C230951
1996,C230955
1996,C230957
1996,C230958
1996,C230959
1996,C230960
1996,C230962
1996,C230963
1996,C230964
1996,C230965
1996,C230966
1996,C230967
1996,C230968
1996,C230970
1996,C230972
1996,C230973
1996,C230974
1996,C230975
1996,C230976
1996,C230977
1996,C230978
1996,C230979
1996,C230981
1996,C230984
1996,C230985
1996,C230986
1996,C230987
1996,C230988
1996,C230989
1996,C230991
2008,1018363
1996,C230993
1996,C230995
1996,C230996
1996,C230997
1996,C230998
1996,C230999
1996,C231000
1996,C231001
1996,C231002
1996,C231003
1996,C231004
1996,C231005
1996,C231006
1996,C231008
2006,315174
1996,C231010
1996,C231011
1996,C231426
1996,C231012
1996,C231013
1996,C231014
1996,C231015
1996,C231017
1996,C231019
1996,C231020
1996,C231024
1996,C231025
1996,C231026
1996,C231029
1996,C231030
1996,C231032
1996,C231033
1996,C231034
1996,C231035
1996,C231036
1996,C231038
1996,C231040
1996,C231043
1996,C231044
1996,C231046
1996,C231048
1996,C231052
1996,C231053
1996,C231054
1996,C231055
1996,C231056
1996,C231058
1996,C231059
1996,C231060
1996,C231061
1996,C231062
1996,C231063
1996,C231064
1996,C231065
1996,C231066
1996,C231067
1996,C231068
1996,C231069
1996,C231070
1996,C231071
1996,C231072
1996,C231073
1996,C231074
1996,C231076
1996,C231077
1996,C231078
1996,C231079
2007,1018442
1996,C231083
1996,C231085
1996,C231086
1996,C231087
1996,C231088
1996,C231090
1996,C231091
1996,C231092
1996,C231094
1996,C231096
1996,C231098
1996,C231101
1996,C231104
1996,C231105
1996,C231111
1996,C231112
1996,C231113
1996,C231115
1996,C231116
1996,C231117
1996,C231118
1996,C231119
1996,C231120
1996,C231122
1996,C231123
1996,C231124
1996,C231126
1996,C231127
1996,C231129
1996,C231130
1996,C231131
1996,C231133
1996,C231134
1996,C231135
1996,C231136
1996,C231138
1996,C231139
1996,C231140
1996,C231141
1996,C231142
1996,C231143
1999,C257607
1996,C231144
1996,C231145
1996,C231146
1996,C231147
1996,C231148
1996,C231150
1996,C231152
1996,C231153
1996,C231155
1996,C231156
1996,C231157
1996,C231159
1996,C231161
1996,C231163
1996,C231165
1996,C231166
1996,C231167
1996,C231168
1996,C231169
1996,C231170
1996,C231172
1996,C231174
1996,C231175
1996,C231176
1996,C231177
1996,C231178
1996,C231179
1996,C231180
1996,C231181
1996,C231182
1996,C231184
1996,C231192
1996,C231194
1996,C231196
1996,C231197
1996,C231199
1996,C231200
1996,C231201
1996,C231204
1996,C231205
1996,C231206
1996,C231209
1996,C231211
1996,C231213
1996,C231214
1996,C231216
1996,C231222
1995,C231223
1996,C231226
1996,C231227
1996,C231228
1996,C231229
1996,C231230
1996,C231231
1996,C231232
1996,C231233
1996,C231234
1996,C231235
1996,C231237
1996,C231238
1996,C231239
1996,C231240
1996,C231241
1996,C231244
1996,C231245
1996,C231247
1996,C231249
1996,C231252
1996,C231253
1996,C231254
1996,C231256
1996,C231257
1996,C231258
1996,C231259
1996,C231261
1996,C231262
1996,C231263
1996,C231265
1996,C231266
1996,C231267
1996,C231268
2008,1018588
1996,C231270
1996,C231271
1996,C231272
1996,C231273
1996,C231274
2008,1018652
2008,1018655
1996,C231275
1996,C231276
1996,C231279
1996,C231280
1996,C231281
1996,C231282
1996,C231283
1996,C231284
1996,C231354
1996,C231285
1996,C231287
1996,C231288
1996,C233164
1996,C231291
1996,C231292
1996,C231293
1996,C231294
1996,C231296
1996,C231299
1996,C231300
1996,C231302
1996,C231306
1996,C231307
1996,C231308
1996,C231309
1996,C231310
1996,C231312
1996,C231313
1996,C231314
1996,C231315
1996,C231316
1996,C231317
1996,C231318
1996,C231319
1996,C231320
1996,C231325
1996,C231327
1996,C231329
1996,C231330
1996,C231331
1996,C231332
1996,C231333
1996,C231334
1996,C231335
1996,C231337
1996,C231338
1996,C231339
1996,C231340
1996,C231341
1996,C231342
1996,C231343
1996,C231345
1996,C231347
1996,C231348
1996,C231349
1996,C231350
1996,C231352
2008,1018653
1996,C231356
2008,1018743
1996,C231357
1996,C231358
1996,C231359
1996,C231360
1996,C231361
1996,C231367
1996,C231368
1996,C231370
1996,C231371
1996,C231372
1996,C231373
1996,C231374
1996,C231376
1996,C231377
1996,C231378
1996,C231379
1996,C231380
1996,C231383
1996,C231384
1996,C231385
1996,C231387
1996,C231388
1996,C231391
1996,C231393
1996,C231394
1996,C231395
1996,C231396
1996,C231397
1996,C231398
1996,C231399
1996,C231400
1996,C231401
1996,C231403
1996,C231404
1996,C231405
1996,C231406
1996,C231408
1996,C231411
1996,C231412
1996,C231413
1996,C231414
1996,C231415
1996,C231416
1996,C231417
1996,C231419
1988,C161564
1996,C231423
1996,C231424
1996,C231425
1996,C231430
1995,C231431
1994,C231432
1994,C231433
1995,C231434
1996,C231435
1996,C231437
1996,C231438
1996,C231439
1996,C231440
1996,C231449
1996,C231450
1996,C231452
1996,C231453
1996,C231456
1996,C231457
1996,C231458
1996,C231461
1996,C231464
1996,C231465
1996,C231466
1996,C231468
1996,C231469
1996,C231472
1996,C231473
1996,C231474
1996,C231475
1996,C231483
1996,C231484
1996,C231485
1996,C231488
1996,C231489
1996,C231490
1996,C231491
1996,C231492
1996,C231493
1995,C231494
1996,C231496
1996,C231497
1996,C231499
1996,C231500
1996,C231502
1996,C231504
1996,C231505
1996,C231506
1996,C231509
1996,C231513
1996,C231515
1996,C231516
1996,C231518
1996,C231519
1996,C231521
1996,C231522
1996,C231526
1999,C257608
1996,C231527
1996,C231528
1996,C231529
1996,C231530
1996,C231531
1996,C231533
1996,C231534
1996,C231537
1996,C231538
1996,C231539
1996,C231540
1996,C231541
1996,C231542
1996,C231543
2008,1018802
1996,C231544
1996,C231546
1996,C231547
1996,C231548
1996,C231549
2008,1018886
2008,1018887
2008,1018889
1996,C231551
1996,C231552
1996,C231554
1996,C231557
1996,C231558
1996,C231560
1996,C231562
1996,C231563
1996,C231564
1996,C231565
1996,C231567
1996,C231570
1996,C231571
1996,C231572
1996,C231573
1996,C231574
1996,C231576
1996,C231578
1996,C231579
1996,C231580
1996,C231582
1996,C231583
1996,C231584
1996,C231585
1996,C231586
1996,C231587
1996,C231588
1996,C231590
1996,C231591
1996,C231592
1996,C231593
1996,C231594
1996,C231595
1996,C231596
1996,C231597
1996,C231598
1996,C231599
1996,C231600
1996,C231601
1996,C231603
1996,C231604
1996,C231605
1996,C231606
1996,C231607
1996,C231609
1996,C231610
1996,C231611
1996,C231612
1996,C231613
1996,C231614
1996,C231620
1996,C231621
1996,C231622
1996,C231623
1996,C231624
1996,C231628
1996,C231629
1996,C231630
1996,C231631
1996,C231632
1996,C231633
1996,C231634
1996,C231636
1996,C231638
1996,C231642
1996,C231643
1996,C231644
1996,C231646
1996,C231647
1996,C231649
1996,C231650
1996,C231653
1996,C231657
1996,C231658
1996,C231659
1996,C231660
1996,C231662
1996,C231663
1996,C231664
1996,C231666
1996,C231668
1996,C231669
1996,C231670
1996,C231674
1996,C231675
1996,C231676
1996,C231677
1996,C231678
1996,C231681
1996,C231682
1996,C231683
1996,C231685
1996,C231686
1996,C231688
1996,C231689
1996,C231690
1996,C231693
1996,C231694
1996,C231696
1995,C231698
1996,C231699
1996,C231700
1996,C231701
1996,C231702
1996,C231704
1996,C231705
1996,C231721
1996,C231722
1996,C231724
1996,C231725
1996,C231726
1996,C231728
1996,C231730
1996,C231731
1996,C231732
1996,C231733
1996,C231734
1996,C231735
1996,C231736
1996,C231737
1996,C231738
1996,C231739
1996,C231740
1996,C231741
1996,C231744
1996,C231746
1996,C231747
1996,C231749
1996,C231750
1996,C231752
1996,C231753
1996,C231754
1996,C231755
1996,C231759
1996,C231760
1996,C231761
1996,C231764
1996,C231769
1996,C231770
1996,C231774
1996,C231777
1996,C231778
1996,C231786
1996,C231787
1996,C231788
1996,C231789
1996,C231791
1996,C231792
1996,C231793
1996,C231794
1996,C231797
1996,C231799
1996,C231800
1996,C231801
1996,C231810
1996,C231811
1996,C231814
1996,C231815
1996,C231816
1996,C231819
1996,C231820
1996,C231821
1996,C231823
1996,C231825
1996,C231826
1996,C231828
1996,C231830
1996,C231921
1996,C231831
1996,C231832
1996,C231833
1996,C231836
1996,C231837
1996,C231838
1996,C231839
1996,C231843
1996,C231845
1996,C231846
1996,C231847
1996,C231849
1996,C231850
1996,C231854
1996,C231855
1996,C231857
1996,C231859
1996,C231861
1996,C231862
1996,C231863
1996,C231864
1996,C231865
1996,C231867
1996,C231868
1996,C231869
1996,C231870
1996,C231874
1996,C231875
1996,C231877
1996,C231879
1996,C231880
1996,C231881
1996,C231882
1996,C231883
1996,C231884
