officer_id,allegation_id
13150,C149802
7355,C149802
9360,C149817
28690,C149817
16041,C149818
25016,C149818
14224,C149818
30360,C149888
13342,C149888
15588,C149888
24018,C149892
27633,C149903
23037,C149903
20420,C149918
27168,C149918
21559,C149918
4683,C149918
21356,C149918
3302,C149934
27471,C149934
3203,C149977
26312,C149977
11271,C149980
24760,C149987
24215,1083385
28066,C149987
3663,C150021
30839,C150022
2853,C150023
31192,C150030
3459,C150034
25693,C150034
6896,C150044
754,C150072
21577,C150072
2956,C150072
425,C150118
7328,C150118
15317,C150162
20519,C150162
15912,C150162
30470,C150162
13998,C150200
10822,C150200
30344,C150206
123,C150239
543,C150275
9226,C150275
15038,C150275
11990,C150275
19922,C150275
11101,C150276
26332,C150276
18986,C150276
18359,C150291
29496,C150307
3969,C150366
26871,C150366
2936,C150421
30111,C150421
2146,C150474
10184,C150498
33,C150498
20850,C150498
10966,C150498
4127,C150518
7328,C150518
13179,C150519
756,C150519
10895,C150519
11471,C150519
18419,C150519
27006,C150519
28372,C150519
26224,C150519
24349,C150521
28272,C150521
30792,C150585
951,C150631
22793,C150631
6563,C150631
16196,C150722
928,C150722
3236,C150722
18077,C150722
27989,C150723
23646,C150723
4294,C150734
23747,C150734
27157,C150734
17128,1083385
10929,C150734
15438,C150734
5369,C150734
25724,C150734
19797,C150734
16407,C150821
2987,C150862
27233,C150862
20970,C150862
24991,C150862
4649,C150863
28580,C150908
5008,C150908
3637,C150912
11156,C150912
27826,C150912
17659,C150921
18247,C150921
3311,C150921
19339,C150921
8753,C150921
30915,C150921
17379,C150921
2957,C150924
10687,C150924
29562,C150994
27476,C151097
26505,C151170
20037,C151214
10907,C151268
2518,C151268
27407,C151268
3548,C151268
3831,C151268
19002,C151268
1117,C151268
19037,C151268
28466,C151268
2887,C151269
9055,C151269
6294,C151269
20622,C151269
30758,C151269
1480,C151270
1831,C151270
17969,C151270
27815,C151270
16295,C151270
14263,C151270
15365,C151270
20279,C151270
27186,C151270
30214,C151276
31306,C151277
26049,C151308
14002,C151308
9367,C151308
23375,C151349
17709,C151349
18237,C151422
5496,C151422
330,C151423
437,C151423
11394,C151423
19709,C151423
29270,1084301
3858,C151598
11736,C151635
11268,C151636
20726,C151636
12761,C151636
22026,C151637
26371,C151644
27392,C151644
29881,C151644
13986,C151653
6286,C151653
7414,C151693
14868,C151824
6958,C151834
22454,C151834
11567,C151834
20965,C151834
7394,C151835
12192,C151835
4537,C151835
29190,C151835
10231,C151835
22707,C151856
8693,C151856
5971,C151856
6936,C151863
11680,C151863
1218,C151863
29585,C151863
9210,C151871
821,C151893
22197,C151893
8770,C151893
29500,C151893
28887,C151893
10043,C151893
16856,C151893
20910,C151893
8147,C151922
9560,C151986
11598,C151986
26049,C151986
10949,C151986
15358,C151986
26048,C151986
29568,C151986
16568,C151986
26347,C152044
6636,C152044
20981,C152044
23587,C152044
19618,C152044
19718,C152044
20852,C152044
22727,C152044
4015,C152044
6268,C152044
19332,C152048
22871,C152229
22331,C152229
12334,C152229
10582,C152229
154,C152230
12598,C152262
19814,C152284
6094,1084301
24402,C152350
11619,C152373
21776,C152374
22978,C152374
17319,C152476
16680,C152509
31166,C152509
28139,C152509
9488,C152509
24797,C152509
22992,C152509
13532,C152509
14852,C152509
13883,C152509
18157,C152509
28531,C152535
21933,C152551
26858,C152559
13732,C152586
9842,C152593
21629,C152607
29786,C152607
5693,C152607
25338,C152611
11860,C152611
8274,C152611
3471,C152611
17549,C152619
29898,C152619
25606,C152619
8559,C152619
22348,C152620
12978,C152620
4298,C152621
6805,C152621
3514,C152621
25978,C152621
8036,C152621
8988,C152622
30575,C152710
26224,C152710
3048,C152711
6980,C152711
14848,C152807
22416,C152824
20925,C152824
16727,C152825
27191,C152825
4743,C152825
14472,C152825
23042,C152825
8674,C152825
18281,C152825
29999,C152826
23047,C152826
29214,C152827
16088,C152828
24365,C152828
30399,C152828
3677,C152828
26747,C152839
328,C152839
31632,C152848
14197,C152848
18858,C152848
9688,C152848
27664,C152878
28787,C152881
1425,C152881
18034,C152881
26325,C152884
17880,C152884
23426,C152888
27317,C152955
11688,C152985
11002,C152985
5382,C153035
14107,C153036
10949,C153049
12417,C153049
8763,C153106
18432,C153106
19468,C153106
3465,C153109
30150,C153109
21879,C153109
8737,C153109
10562,C153109
20705,C153109
2613,C153109
6514,C153109
8186,C153109
19197,C153168
1969,C153183
20965,C153184
22892,C153184
24136,C153184
30183,C153184
28234,C153200
28934,C153227
1793,C153247
27105,C153247
3098,C153247
7202,C153247
26174,C153247
14196,C153247
3307,C153247
14862,C153247
1216,C153280
703,C153301
7965,C153302
2900,C153302
12744,C153302
16604,C153302
24148,C153302
11736,C153302
17136,C153302
26841,C153372
26211,C153372
4777,C153372
18310,C153372
20641,C153372
6440,C153372
9688,C153378
28490,C153379
14646,C153379
1438,C153397
155,C153414
25800,C153414
29597,C153453
3331,C153464
22152,C153464
817,C153464
28054,C153464
28980,C153464
11869,C153495
2253,C153495
2873,C153495
13299,C153529
9759,C153596
11460,C153615
14733,C153626
3059,C153626
117,C153626
1012,C153668
14412,C153670
19683,C153709
21577,C153709
7414,C153730
20722,C153731
3622,C153732
24794,C153732
25149,C153762
24488,C153762
27392,C153762
13194,C153762
20310,C153763
19124,C153799
6042,C153799
14483,C153799
16065,C153799
28454,C153825
2823,C153829
662,C153858
14120,C153884
6563,C153884
20428,C153885
27047,C153885
10434,C153885
30144,C153885
8385,C153885
22548,C153904
389,C153907
8968,C153907
29012,C153907
2368,C153907
14121,C153907
28134,C153907
26101,C153907
23213,C153912
29668,C153913
24016,C153913
2132,C153914
15874,C153914
19500,C153914
2871,C153922
15690,C153923
17260,C153923
7097,C153924
3040,C153924
17237,C153924
26074,C153925
10487,C153925
7357,C153930
5039,C153931
19132,C153931
5464,C153931
19059,C153940
12744,C153948
24148,C153948
17415,C153968
28495,C153981
19814,C153982
18037,C153985
23644,C154036
15471,C154040
6514,C154056
4164,C154102
20435,C154102
15081,C154119
21988,C154119
23977,C154126
18997,C154127
17596,C154128
18408,C154128
28711,C154128
7634,C154130
2002,C154142
11345,C154210
2613,C154213
28410,C154242
27493,C154242
29668,C154270
5045,C154270
31497,C154270
24016,C154270
20078,C154366
22871,C154367
30048,C154367
21658,C154367
3677,C154367
2910,C154368
24199,C154368
31467,C154402
7636,C154402
17688,C154403
22212,C154405
2198,C154440
25924,C154440
389,C154455
8968,C154455
28134,C154455
26101,C154455
17219,C154480
11783,C154482
9360,C154485
14139,C154485
6831,C154485
26314,C154485
18107,C154485
11586,C154485
1515,C154501
30111,C154501
4487,C154503
5459,C154513
3840,C154513
21986,C154518
9047,C154518
5898,C154518
9654,C154583
16653,C154617
27152,C154617
2506,C154647
17963,C154665
13821,C154666
1702,C154666
15362,C154666
20847,C154666
17327,C154669
13990,C154669
29253,C154669
31482,C154669
17061,C154669
7560,C154672
20892,C154674
20239,C154674
22368,C154704
6592,C154704
10456,C154728
3819,C154728
15320,C154728
30514,C154728
23853,C154814
17327,C154828
8770,C154828
3551,C154828
20910,C154828
23535,C154830
1617,C154894
21879,C154914
1878,C154941
29939,C154944
15989,C154978
4317,C154992
15455,C154992
3123,C154992
25127,C154992
29501,C154992
11745,C154992
26325,C155006
4385,C155006
6925,C155007
10880,C155008
5594,C155032
17659,C155072
1496,C155072
3311,C155072
7636,C155072
25465,C155108
12352,C155124
12401,C155124
27252,C155126
24200,C155126
16352,C155139
22066,C155167
24251,C155167
13541,C155167
15507,C155167
8273,C155167
25338,C155183
26613,C155193
8826,C155210
4424,C155218
2127,C155223
11046,C155251
7637,C155330
10230,C155330
28393,C155330
4439,C155330
3608,C155331
16784,C155338
28234,C155357
8970,C155376
20876,C155376
23365,C155376
6260,C155376
29954,C155376
4611,C155376
3950,C155403
24095,C155403
19339,C155426
17379,C155426
22118,C155426
15844,C155427
31268,C155427
3085,C155427
4624,C155428
13589,C155428
3697,C155428
30696,C155429
25584,C155429
30627,C155461
13274,C155528
11821,C155528
26029,C155528
17707,C155561
18367,C155614
16049,C155614
10548,C155694
10639,C155695
13556,C155722
22374,C155722
16425,C155732
21577,C155732
1020,C155732
2496,C155733
17761,C155733
27193,C155733
11842,C155734
26820,C155734
9155,C155734
19895,C155734
10699,C155770
127,C155770
30150,C155770
29074,C155770
16188,C155770
17964,C155830
27612,C155834
3776,C155834
30670,C155875
1421,C155875
16680,C155876
22714,C155876
30094,C155876
10623,C155876
27606,C155876
19767,C155876
2830,C155876
25690,C155876
13260,C155876
7204,C155876
17327,C155877
15015,C155877
1890,C155877
15097,C155877
24682,C155877
3551,C155877
1529,C155877
3883,C155877
2627,C155877
13042,C155877
19290,C155892
20139,C155901
28445,C155901
26314,C155901
21399,C155901
3801,C155958
21773,C155958
4897,C155958
14108,C155958
14094,C155980
14107,C156036
28351,C156036
29279,C156037
7877,C156037
1529,C156038
24023,C156039
9395,C156039
21707,C156039
1167,C156039
6643,C156039
31790,C156039
12404,C156109
29993,C156113
28805,C156113
14397,C156113
23000,C156113
22307,C156164
31411,C156176
29862,C156218
17149,C156229
13204,C156229
20343,C156229
619,C156229
15242,C156315
19030,C156315
4862,C156315
6022,C156315
19094,C156347
9373,C156347
9373,C156367
27503,C156384
32139,C156384
23636,C156414
20139,C156441
23639,C156441
16480,C156441
4479,C156441
10237,C156441
22318,C156441
3834,C156441
29668,C156442
5045,C156442
22871,C156443
24443,C156443
14828,C156443
2691,C156443
22104,C156443
1482,C156444
19356,C156444
3562,1084301
6577,C156444
29611,C156445
13516,C156445
6407,C156471
27239,C156471
26723,C156471
12978,C156472
14094,C156472
7083,C156473
31641,C156473
8812,C156474
13680,C156480
20817,C156484
11144,C156484
20823,C156484
30793,C156484
25364,C156484
28545,C156522
457,C156535
1546,C156544
1290,C156544
24368,C156547
17194,C156554
25731,C156554
14580,C156554
15233,C156554
14715,C156554
13507,C156613
8619,C156633
25528,C156634
26951,C156634
11884,C156643
8371,C156662
16443,C156662
2356,C156694
15924,C156701
14289,C156701
27284,C156701
19090,C156701
2683,C156713
20002,C156713
9375,C156713
15490,C156713
10025,C156713
2836,C156713
21943,C156713
1207,C156713
1629,C156713
3365,C156720
7712,C156770
13679,C156770
12541,C156800
2762,C156801
13738,C156803
16825,C156812
20422,C156859
22764,C156884
5513,C156886
19456,C156892
821,C156923
29253,C156923
19660,C156923
5134,C156923
30603,C156923
27392,C156923
28847,C156923
7137,C156923
8199,C156935
1639,C156935
23335,C156935
19808,C156935
19429,C156935
13735,C156935
9556,C156935
23273,C156935
5389,C156942
16088,C156947
28870,C156947
20758,C156947
6089,C156947
18078,C156947
20754,C156948
20599,C156948
3461,C156948
4684,C156948
8265,C156949
26343,C156949
702,C156950
27093,C156951
14826,C156952
26736,C156952
20990,C156952
13125,C156953
15692,C156953
634,C156953
21541,C156953
26380,C156967
6313,C156967
20813,C157015
2708,C157021
4068,C157038
14566,C157154
6183,C157163
17596,C157163
17204,C157165
4778,C157165
10382,C157165
31765,C157165
23529,C157165
26158,C157167
29677,C157167
841,C157167
18003,C157184
2123,C157184
5350,C157186
30560,C157186
22267,C157241
10528,C157242
10866,C157242
25817,C157243
5382,C157243
14310,C157244
30825,C157244
5561,C157251
16731,C157297
13052,C157297
25111,C157297
9771,C157297
8737,C157328
19522,C157368
9509,C157369
23301,1085148
2098,C157369
4427,C157369
11869,C157369
1729,C157372
25532,C157372
8138,C157375
22368,C157377
1683,C157413
14842,C157413
7395,C157439
28586,C157446
9098,C157486
29295,C157496
7873,C157509
22885,C157510
27747,C157555
14251,C157556
8317,C157557
20033,C157557
14094,C157557
15550,C157597
17912,C157605
16616,C157605
28806,C157605
15090,C157611
17690,C157611
1948,C157611
29616,C157611
21836,C157630
21974,C157630
12444,C157769
28168,C157769
24272,C157769
18382,C157783
18043,C157783
2779,C157783
3119,C157784
1504,C157784
10079,C157784
30958,C157784
15920,C157787
28934,C157826
16439,C157826
18301,C157880
7487,C157880
18160,C157880
26572,C157897
21435,C157897
11022,C157946
13390,C157946
25373,C157946
5461,C157946
27141,C157946
13992,C157949
11967,C157949
21463,C157950
24680,C157950
702,C157951
20210,C157953
29550,C157968
14199,C157968
18400,C157968
24205,C157986
10862,C157986
12612,C157986
4116,C157986
29608,C157986
16232,C157986
27980,C157986
5300,C157986
16986,C157986
13291,C157986
3576,C157986
24967,C157986
27029,C157986
21074,C157986
362,C157987
2087,C157988
14255,C157988
27623,C157996
20935,C157996
25747,C158012
24677,C158012
26811,C158038
8404,C158077
21712,C158077
30107,C158077
31514,C158077
24499,C158077
26535,C158077
29548,C158087
12070,C158087
13303,C158160
31244,C158160
26280,C158174
10668,C158174
3531,C158174
5950,C158174
2370,C158181
26066,C158211
5300,C158211
11304,C158211
15443,C158211
25800,C158211
21025,C158221
23516,C158229
27419,C158229
8430,C158230
22704,C158309
23203,C158309
11979,C158358
23766,C158358
13051,C158358
31258,C158358
29441,C158358
28016,C158389
12527,C158398
20566,C158408
5971,C158410
6638,C158411
28924,C158411
24060,C158414
9657,C158415
3930,C158415
19101,C158509
25800,C158534
17534,C158546
18691,C158552
145,C158568
16376,C158568
3569,C158584
27777,C158584
5243,C158585
3740,C158585
6577,C158585
27255,C158585
25185,C158600
1433,C158639
5665,C158639
1177,C158639
31026,C158639
16959,C158639
16856,C158639
7069,C158651
12660,C158651
8956,C158693
6563,C158693
31942,C158693
18456,C158694
17964,C158698
1644,C158699
16295,C158701
22871,C158704
29974,C158704
7727,C158705
12286,C158705
1937,C158705
11706,C158705
28185,C158705
20422,C158705
10029,C158705
23849,C158705
20343,C158705
1546,C158706
1290,C158706
23743,C158736
31278,C158770
23277,C158778
4868,C158787
30048,C158787
20033,C158804
20959,C158810
26951,C158810
20299,C158818
26000,C158830
8283,C158830
16067,C158830
7413,C158830
23277,C158833
18106,C158886
19294,C158886
4171,C158980
21835,C159004
15722,C159042
1446,C159062
3777,C159062
1538,C159063
10001,C159133
5874,C159146
27557,C159154
8339,C159154
10007,C159164
22308,C159164
18018,C159168
12144,C159169
30504,C159169
11059,C159184
923,C159184
15982,C159184
28248,C159198
22365,C159216
12306,C159216
26955,C159216
23303,C159216
28805,C159231
2240,C159231
28226,C159231
2983,C159264
18219,C159264
9509,C159265
11869,C159265
8317,C159266
20033,C159266
14094,C159266
10571,C159268
29969,C159269
12400,C159269
27876,C159269
27591,C159281
13757,C159365
28248,C159429
24402,C159430
23910,C159921
13787,C160217
9198,C160217
15365,C160440
16041,C161094
9713,C161094
28230,C161172
2323,C161173
30393,C161173
8461,C161576
23766,C161576
982,C161576
29441,C161576
7552,C161576
28135,C161987
17276,C161987
27999,C162102
9702,C162102
22468,C162102
10551,C165196
1937,C165196
28185,C165196
10029,C165196
31733,C165197
22147,C165197
25467,C165279
16840,C165279
14121,C165279
21051,C165387
27821,C165387
22741,C165782
14809,C165782
10021,C165782
31467,C165782
15043,C165782
11914,C165782
30448,C165782
15655,C165782
30823,C166131
13990,C166244
31482,C166244
3950,C166244
15619,C166245
6987,C166245
2965,C166245
20817,C170712
6636,C170712
2267,C170712
8126,C170712
4205,C170712
12507,C170712
23883,C170712
32455,C170712
28759,C170713
26327,C170713
7974,C170854
10701,C171722
3340,C171722
1496,C173408
3311,C173408
29754,C173408
7629,C178936
17938,C179078
5762,C179078
5692,C179078
29190,C179078
21577,C180286
16954,C181237
25154,C181237
8630,C181464
24998,C181464
585,C181557
30742,C181575
11776,C181575
608,C181576
25828,C181576
29025,C182126
30174,C182159
611,C183663
26405,C183663
22963,C183978
3331,C184507
12612,C184507
24344,C184507
8860,C184507
6307,C184507
5144,C184507
23082,C185886
389,C185886
25939,C185886
29012,C185886
30848,C187656
6906,C188797
21467,C189014
220,C189014
19359,C189523
16799,C189523
18323,C189523
15850,C189523
26257,C189523
12550,C190319
9300,C190326
26642,C190326
22267,C190329
22026,C190329
3286,C190422
19302,C190422
22316,1085148
24528,C190422
24820,C190422
7552,C190422
21541,C190422
15867,C190425
22842,C190429
3776,C190653
8245,C190670
1728,C190736
8431,C190736
20900,C191072
6480,C191460
31655,C191541
31297,C192494
22575,C195036
9265,C195548
28999,C195687
13915,C197764
19551,C197765
19341,C198208
14928,C198264
11470,C198683
17149,C199442
10965,C199442
17478,C199442
15464,C199442
24064,C199442
16709,C200980
28419,C201587
267,C202088
27552,C202216
21277,C203675
4324,C203675
24018,C205691
2942,C205819
20448,C207218
3637,C213994
1351,C215620
9274,C217452
22963,C225290
13213,C235067
7743,C235067
17898,C235067
18439,C235067
21976,C235067
6469,C242930
6468,C242930
31006,C251430
25888,C262203
22875,C268717
28734,C268717
14245,C268717
1681,265861
18324,265861
19584,265862
3995,268289
3663,269709
17997,269709
21194,269709
24954,269709
5525,293963
22522,294404
5865,294404
16519,1081316
15788,1081316
17179,1081316
20224,1081316
28279,1081326
14071,1081328
1652,1081352
17548,1081354
5571,1081354
25191,1081354
20475,1081354
8868,1081354
28878,1081354
28383,1081354
23357,1081354
23067,1081354
7862,1081354
13585,1081357
28585,1081363
4981,1081364
17863,1081377
25442,1081379
22618,1081395
6090,1081410
30802,1081416
16176,1081416
643,1081416
30957,1081416
33780,1081423
4331,1081465
14058,1081476
24844,1081476
1271,1081486
17171,1081487
26408,1081499
2480,1081504
28032,1081504
32463,1081505
15088,1081512
15811,1081534
25750,1081534
5963,1081542
2835,1081542
24434,1081542
9950,1081542
8399,1081544
12082,1081544
20488,1081545
29695,1081545
859,1081551
32126,1081551
32181,1081551
32215,1081551
4350,1081557
17808,1081557
26408,1081558
31796,1081558
32052,1081558
32233,1081558
32288,1081558
32378,1081558
32419,1081558
32430,1081558
29567,1081560
29650,1081560
7098,1081565
10128,1081565
31552,1081565
20274,1081570
21502,1081570
27341,1081570
3824,1081571
1364,1081578
18857,1081578
