allegation_id,gender,race
1033765,F,Black
1033765,M,Black
1062987,M,Black
1061552,F,Black
1063178,F,Black
1063178,M,Black
1064422,M,Black
1064564,F,Hispanic
1064559,M,White
1064560,M,Black
1064558,M,Black
1064562,F,Black
1064563,F,Black
1064561,F,Hispanic
1064574,F,Black
1064807,M,Black
1064805,M,Black
1064808,M,Hispanic
1064809,F,Black
1064803,M,Black
1064801,M,White
1064666,F,Black
1064806,M,Black
1047231,M,Black
1063045,M,Black
1059948,F,Black
1064195,F,Black
1064195,F,White
1064195,F,Black
1064195,F,White
1063905,M,Black
1064845,"",""
1064853,M,Black
1064857,M,Black
1064847,F,Hispanic
1064502,M,Black
1064501,F,White
1064499,M,Black
1064505,M,Black
1064498,F,Black
1064503,M,White
1064495,M,Black
1064496,"",""
1064500,M,Black
1064498,F,Black
1064504,M,Black
1064494,M,Hispanic
1064380,M,Black
1064494,M,Hispanic
1060703,F,Black
1064066,M,White
1063322,M,Black
1064577,F,Black
1064557,M,Black
1064577,F,Black
1062513,M,Black
1062513,M,Black
1060215,M,Black
1058024,F,White
1061091,M,Black
1060361,M,Hispanic
1062034,M,White
1060166,M,White
1060314,M,Black
1058936,M,Black
1064663,F,Black
1064669,F,Black
1064670,M,Black
1064666,F,Black
1064667,"",""
1064663,F,Black
1064668,F,Black
1064665,M,Black
1064573,M,White
1064565,F,Asian/Pacific Islander
1064572,M,Black
1064568,M,White
1064566,M,White
1064567,M,Black
1064569,M,Black
1064571,M,White
1064710,M,White
1064706,M,Black
1032980,F,Black
1039248,M,Black
1047797,M,Black
1063334,M,White
1064776,M,Black
1064790,F,""
1064786,F,Black
1064792,F,Black
1064788,F,Black
1064783,F,Hispanic
1064784,M,Black
1064788,M,Black
1064849,M,Black
1064852,M,White
1064849,M,Black
1064852,M,White
1064844,M,White
1064854,M,Black
1064850,F,Black
1064856,M,White
1064841,F,Black
1064839,F,Hispanic
1064836,M,Black
1064831,M,Hispanic
1064837,F,Hispanic
1064840,M,Black
1064802,F,Black
1064842,M,Black
1064727,F,Black
1064585,F,White
1064837,M,Hispanic
1064843,M,Asian/Pacific Islander
1063528,M,White
1064838,F,Black
1064575,M,Black
1064581,F,Black
1064582,M,Black
1064580,M,White
1064576,F,Black
1064579,F,Black
1064578,M,Black
1064583,M,White
1063654,M,Hispanic
1063654,M,Hispanic
1063654,F,Hispanic
1064594,M,""
1064595,M,Black
1064592,M,Black
1063887,M,Black
1064589,M,White
1063881,F,Black
1064585,F,White
1064587,M,Black
1064590,M,White
1064588,M,Black
1063881,M,Black
1063910,M,White
1064663,F,Black
1064664,"",""
1064671,M,Black
1064672,F,White
1064680,M,Black
1064678,M,Black
1064681,M,Black
1064679,M,White
1064674,M,Black
1064671,M,Black
1064673,M,Black
1064677,F,White
1064675,M,Black
1064676,F,White
1039453,M,Black
1052610,F,Black
1061161,M,Hispanic
1061161,M,Hispanic
1063692,M,Black
1058947,M,Hispanic
1062929,M,White
1064777,M,Black
1064782,M,White
1064785,M,Hispanic
1064789,M,Black
1064722,M,Black
1064769,F,Black
1064775,M,Black
1064775,M,Black
1064781,M,Hispanic
1064768,F,Black
1064772,M,White
1064767,M,White
1064763,M,Hispanic
1064771,M,Black
1064771,M,Black
1064780,M,Black
1064778,M,Hispanic
1064774,M,Black
1036521,M,Black
1036521,F,White
1064886,M,Black
1064884,M,Black
1064885,F,Black
1064885,M,Black
1064883,M,Black
1064886,M,Black
1064882,M,Black
1064875,F,Black
1064872,M,Black
1064879,F,""
1064871,M,Black
1064874,F,Black
1064878,M,Black
1064880,M,Black
1064881,F,Black
1064877,F,Black
1064591,M,White
1063881,F,Black
1064593,F,White
1064586,M,Black
1064592,M,Black
1064584,F,Black
1063881,F,Black
1064922,M,Hispanic
1064776,M,Black
1064921,M,Hispanic
1064927,M,Black
1064928,M,Black
1064926,M,""
1064924,"",""
1064923,F,Black
1064937,M,White
1064933,F,Black
1064931,F,Black
1062929,F,White
1058977,M,White
1059366,M,Black
1060452,M,Black
1062265,F,Hispanic
1062265,M,Hispanic
1064456,M,Black
1064700,M,Hispanic
1064696,F,Hispanic
1064699,M,Black
1064701,F,Black
1064698,F,Black
1064697,M,Black
1063870,M,Hispanic
1063933,M,Black
1064690,M,Black
1050695,F,Hispanic
1050695,F,Hispanic
1047079,M,Black
1063328,F,""
1063731,M,Black
1063731,M,Black
1063041,M,Black
1059235,F,Hispanic
1060979,F,Black
1064089,F,Black
1063781,M,White
1064306,M,Black
1064307,M,Black
1064306,F,Black
1064306,"",""
1064289,F,Black
1064290,F,Black
1064934,M,Black
1064932,F,Black
1064936,M,Black
1064930,F,Black
1064895,M,Hispanic
1063831,M,Black
1064940,M,Black
1064156,M,White
1064942,M,Hispanic
1064938,F,Black
1064193,M,White
1064170,F,Black
1064942,M,Hispanic
1064193,M,White
1062316,M,Black
1064411,"",""
1064402,F,Black
1064407,F,White
1064401,M,Black
1064405,M,Hispanic
1064409,F,Black
1064412,F,Black
1064400,M,White
1064404,F,Black
1064413,F,Black
1064403,M,White
1064410,M,Hispanic
1064414,M,Hispanic
1064399,M,Black
1064408,F,Black
1064398,M,Black
1064403,M,White
1064392,M,White
1064396,M,Black
1064393,F,Black
1064396,M,Black
1064693,M,Black
1064695,M,White
1061161,M,Hispanic
1061161,M,Hispanic
1064682,M,Black
1064691,F,Black
1061161,M,Hispanic
1064689,M,White
1064692,M,Black
1061161,M,Hispanic
1064691,M,Black
1064686,F,Black
1064685,M,White
1061161,M,Hispanic
1061161,"",""
1064688,F,Black
1064684,"",""
1064687,M,Black
1064679,F,White
1064294,M,Black
1064293,M,Black
1064292,F,Black
1064288,M,Black
1063858,M,Black
1064303,M,Black
1064295,M,Black
1064300,F,Black
1064299,M,Black
1064303,F,Black
1064297,M,Black
1064296,M,Black
1064298,F,Hispanic
1064302,M,Black
1064301,M,Black
1064304,M,Black
1064474,F,Black
1064473,F,Black
1064622,M,Black
1064619,M,Black
1064620,M,Black
1064624,F,""
1064621,F,Black
1064623,M,Black
1064617,M,Black
1064618,M,Black
1064616,F,Black
1064615,M,Black
1064742,M,Black
1064740,M,Hispanic
1064739,M,Black
1064738,M,Black
1064737,M,Black
1064743,F,Black
1064744,M,Hispanic
1064747,M,Black
1046494,F,Black
1046343,M,Hispanic
1046494,M,Black
1062750,M,White
1062750,M,Black
1062750,F,Asian/Pacific Islander
1063140,M,Black
1062378,F,White
1062841,M,Hispanic
1062841,F,Hispanic
1062841,M,Hispanic
1064135,F,Hispanic
1064130,M,Black
1064131,F,Black
1064133,F,Black
1064131,F,Black
1064130,F,Black
1064132,M,Black
1064130,F,Black
1064134,M,Black
1064124,M,Hispanic
1064129,M,White
1064128,F,Black
1064610,M,Black
1064609,M,Black
1064607,M,Black
1064613,M,Hispanic
1064611,M,White
1064614,M,Black
1064612,"",""
1064608,F,Black
1064608,F,Black
1064135,F,Hispanic
1064178,F,White
1064939,F,Black
1064943,M,White
1064715,M,Black
1045680,F,Hispanic
1064973,M,Black
1064974,M,Black
1064972,F,Black
1064971,F,Black
1064970,F,Black
1064468,M,Black
1064467,M,White
1064461,M,Black
1064464,M,Black
1064466,M,Hispanic
1064465,M,Black
1064459,M,Black
1064463,M,Black
1064462,F,Black
1064460,F,Black
1064470,M,Hispanic
1064472,M,White
1064471,F,Hispanic
1064469,M,Hispanic
1064764,F,White
1064766,F,Black
1064755,M,""
1064779,F,Black
1064765,M,Black
1064256,F,Black
1064796,M,Black
1064799,M,Black
1064798,F,Black
1064746,M,Black
1064745,F,Black
1064736,M,Black
1064749,M,Black
1064752,F,Hispanic
1064748,M,White
1064748,M,Black
1064751,F,Black
1064750,M,White
1064758,M,Black
1064756,F,Black
1064761,F,Black
1064759,M,Hispanic
1064760,M,Black
1064754,F,Black
1060997,F,""
1064896,M,Black
1064897,M,White
1064129,F,White
1064118,M,Black
1064109,M,White
1064115,M,Black
1064117,F,White
1064114,M,Black
1064111,M,Hispanic
1064113,F,White
1064112,M,Black
1064116,M,""
1064114,M,Black
1064126,M,Black
1064122,F,Black
1064128,M,Black
1064120,M,""
1064123,F,Black
1064119,F,Black
1064127,M,Black
1064125,M,Black
1064121,M,Hispanic
1064110,M,Black
1064785,M,Hispanic
1064849,M,Black
1064846,F,Black
1064861,M,Black
1064858,M,Black
1064859,F,Black
1064855,M,Black
1064860,M,Black
1064030,M,Black
1064830,"",""
1064832,F,Black
1064834,M,Black
1064833,M,Asian/Pacific Islander
1063914,F,Black
1064862,F,Black
1064865,M,Black
1064869,M,Black
1064869,F,Black
1044790,M,Black
1063356,M,Black
1059943,M,Black
1064089,F,Black
1064092,M,Black
1064091,M,Black
1064092,M,Black
1064090,M,Black
1064087,M,Hispanic
1064094,M,White
1064088,F,Black
1064089,M,""
1064093,F,Black
1064096,M,Black
1063848,F,Black
1064104,M,Black
1063150,M,Black
1043197,F,Black
1043197,F,Black
1049373,M,Black
1046309,M,White
1059104,M,Black
1062201,M,Black
1062201,M,Black
1062201,M,Black
1064206,M,Black
1064207,F,Black
1064205,M,Black
1063871,F,Asian/Pacific Islander
1064191,F,Black
1064194,F,Black
1064193,M,White
1064187,F,Black
1064192,M,Black
1064188,F,Black
1064193,M,White
1064187,F,Black
1064189,F,Black
1064199,M,Black
1064120,M,Black
1064127,M,Black
1050722,F,Hispanic
1049828,M,Black
1063444,M,Black
1063626,M,Black
1063626,M,Black
1063333,M,Black
1063380,M,White
1060906,M,White
1062746,F,Hispanic
1064384,F,Black
1064378,F,White
1064379,F,Black
1064381,F,White
1064382,F,Black
1064380,"",""
1064355,M,Black
1064358,M,White
1064363,M,White
1064887,M,Black
1036521,F,White
1036521,F,White
1064892,F,Black
1064891,M,White
1064888,M,Black
1064894,F,Black
1064889,M,Black
1036521,M,Hispanic
1064893,F,Black
1064890,M,Black
1045981,M,Black
1045981,M,Black
1046479,M,Black
1062142,M,Black
1064944,M,Black
1064947,F,Black
1064946,F,Black
1064945,F,Black
1064948,M,White
1064949,M,""
1064929,M,Hispanic
1063954,F,Black
1064070,M,Black
1063150,F,Black
1064105,M,Black
1064106,M,White
1064102,F,Hispanic
1064104,M,Black
1064078,M,White
1064108,M,Black
1064107,M,Hispanic
1040037,M,Asian/Pacific Islander
1063735,M,Black
1062988,M,Black
1058121,"",""
1064142,F,Black
1064143,M,Black
1064141,F,Black
1064144,M,Black
1064138,M,Black
1064143,F,Black
1064136,M,Black
1064202,M,Black
1064204,F,Black
1064201,F,Black
1064198,F,Black
1064200,M,Black
1063869,F,Black
1064197,M,Black
1064196,F,Black
1064195,F,Black
1064195,F,White
1064195,F,White
1064195,F,Black
1064864,M,""
1064203,M,Black
1064870,M,Black
1064868,M,Black
1064863,M,Black
1064362,F,Black
1064365,M,Black
1064357,F,Hispanic
1064360,"",White
1064356,F,White
1064366,F,White
1064367,F,Hispanic
1064364,M,Black
1064361,M,Black
1064375,M,Black
1064371,F,White
1064368,M,White
1064372,F,Black
1064370,F,White
1064377,M,Black
1064359,F,White
1047615,M,Black
1047615,F,Black
1055671,M,White
1058935,M,Hispanic
1062171,F,Black
1064129,F,White
1064129,M,White
1064716,F,White
1064720,F,Black
1064717,F,Black
1064721,F,""
1064726,F,Black
1064723,F,Black
1064725,F,White
1064718,F,Black
1064724,F,Black
1064722,F,Black
1064733,M,White
1064732,F,Black
1064727,F,Black
1064734,F,White
1064145,M,Black
1064062,F,Black
1064146,F,Hispanic
1064153,M,Black
1064150,M,White
1064152,F,Black
1064148,F,Black
1064149,M,Black
1064154,F,Black
1064155,M,""
1064043,F,Hispanic
1064150,F,White
1064156,M,White
1064186,F,Black
1064173,F,Black
1064176,M,Black
1064174,M,Black
1064172,M,Black
1064175,M,White
1064177,M,Black
1064183,F,Hispanic
1064185,M,Black
1064184,M,White
1064179,M,White
1064182,F,Black
1064180,F,Hispanic
1064181,F,White
1064178,F,White
1064180,M,Hispanic
1064054,M,Black
1063927,M,Black
1064935,F,Black
1064376,F,Black
1064370,M,White
1064373,M,Black
1064390,F,Black
1064397,M,Hispanic
1064394,M,Black
1064385,M,White
1064391,F,Black
1064396,F,Black
1064393,M,Black
1064395,M,Black
1064387,F,Black
1064388,F,Black
1064388,M,Black
1064389,M,Hispanic
1064418,M,Hispanic
1064409,M,Black
1064409,M,Black
1064415,F,Hispanic
1064416,F,Black
1063644,M,Black
1059786,M,Black
1064166,F,Black
1064165,F,Black
1064167,M,Black
1064167,F,Black
1064168,F,Black
1064169,F,Black
1064170,F,Black
1064171,M,Hispanic
1064157,F,Black
1064158,M,Black
1064159,M,Black
1064163,F,Black
1064161,F,White
1064162,F,Black
1064160,M,White
1064160,M,Hispanic
1064164,M,Hispanic
1064335,M,Black
1064334,M,Black
1064327,M,Black
1064328,F,White
1064326,M,Black
1064309,F,Black
1064310,M,Black
1064321,F,Hispanic
1064320,F,Hispanic
1064322,F,White
1064313,F,Black
1064319,F,Black
1064318,M,Black
1064313,M,Black
1064312,M,White
1064311,M,White
1064314,M,Black
1064315,M,Black
1064317,M,White
1064312,F,White
1064316,M,White
1064324,M,Black
1064325,F,Black
1036876,M,Black
1036876,M,Black
1044345,M,Black
1050740,F,Black
1064915,M,Hispanic
1064916,F,""
1064914,M,Black
1064908,F,Black
1064913,M,Asian/Pacific Islander
1064910,M,Black
1064909,F,Black
1064912,M,Black
1064911,M,White
1064920,M,Black
1064919,M,Black
1064917,F,Black
1064918,M,Black
1064969,M,Black
1064967,M,Black
1064962,M,Hispanic
1064964,M,""
1064963,F,Black
1064968,F,Black
1064968,M,Black
1064217,M,Black
1064966,F,Black
1064965,M,White
1064417,F,Black
1063596,M,Black
1064034,M,Black
1064867,F,White
1064773,F,Black
1049526,M,Black
1050730,M,Black
1060997,F,Black
1063112,M,""
1062061,M,Hispanic
1064204,F,Black
1064832,F,Black
1064907,F,White
1064906,M,Black
1064905,F,Black
1064904,M,Black
1064903,F,White
1064902,F,Black
1064903,F,White
1064898,F,Black
1064900,M,Black
1064901,F,Black
1064899,M,Black
1064332,M,""
1064331,M,White
1064330,M,""
1064333,M,Black
1064329,M,Black
1064644,M,Black
1064641,M,Black
1064645,M,Black
1064651,F,Black
1064647,F,Black
1064727,M,Black
1064731,F,Black
1064728,M,Black
1064729,M,Black
1064730,"",""
1064707,F,Black
1064713,F,Black
1061987,M,Black
1063311,M,Black
1063248,M,Black
1061409,M,Black
1061409,M,Black
1063816,M,White
1064339,M,Black
1064341,M,Black
1064342,M,Black
1064338,F,Black
1064339,F,Black
1064340,M,Black
1063949,M,Black
1064350,F,White
1064351,F,Black
1064346,F,Hispanic
1064343,M,Hispanic
1045253,F,Black
1046004,M,Black
1049430,M,Black
1052050,M,Black
1053258,M,Black
1053258,M,Black
1063713,F,Black
1063713,M,Black
1063666,F,Hispanic
1058844,M,White
1063123,M,Black
1059212,M,Black
1058870,M,Black
1064247,F,White
1064244,F,Black
1064245,M,Black
1064242,M,Black
1064246,F,Black
1064243,M,White
1048064,M,Black
1046519,F,Black
1046519,M,Black
1050301,M,Black
1061726,F,Hispanic
1064089,M,Black
1064439,M,Black
1064433,F,Black
1064434,F,Black
1046519,F,Black
1064436,M,Hispanic
1064419,M,Black
1064438,M,Black
1064437,F,Hispanic
1064427,M,Black
1064430,F,""
1064426,M,Black
1045232,M,Hispanic
1055400,M,Black
1052672,F,Hispanic
1051117,F,White
1062408,M,Black
1058644,M,Black
1062122,F,Black
1064225,F,Black
1064267,F,Black
1063645,M,Hispanic
1064137,M,Black
1064265,F,Black
1064225,M,Black
1064270,F,Black
1064269,M,Black
1064264,M,""
1064266,M,Black
1064263,F,Black
1052672,M,White
1064349,F,Black
1064347,M,Black
1064345,M,Black
1064348,F,Black
1064352,M,White
1064353,M,Hispanic
1064354,F,White
1048245,M,Black
1061895,F,Black
1061895,M,Black
1062830,M,Black
1063131,M,""
1063108,M,Black
1063108,F,Black
1063108,F,Black
1064260,M,Black
1064163,F,Black
1043270,M,Black
1045753,F,Hispanic
1054935,F,Hispanic
1063550,F,White
1056696,M,Black
1060407,M,White
1059306,F,Black
1062153,M,White
1063675,M,Black
1064239,F,Black
1064237,F,Black
1064238,M,White
1064236,F,Black
1064237,M,Black
1063995,M,Hispanic
1063896,F,Hispanic
1063965,M,""
1063965,F,""
1064423,F,White
1064422,M,Black
1064421,M,Black
1064428,F,Black
1064424,F,White
1064429,F,Black
1064425,F,Black
1064420,M,Black
1063688,M,Black
1063565,M,Black
1063565,F,Black
1061100,M,Black
1063080,M,Black
1063649,M,Hispanic
1063565,M,Black
1063565,F,Black
1048834,M,Black
1051955,M,Black
1063772,M,Black
1063772,M,Black
1063772,M,Black
1063772,M,Black
1062709,M,Black
1061138,F,Black
1061628,F,Black
1064449,M,""
1064056,M,Asian/Pacific Islander
1064076,M,Black
1064070,M,Black
1064066,M,White
1064068,M,Black
1064075,F,Black
1064074,F,White
1064073,M,Black
1061269,M,White
1064283,M,Black
1062843,M,Black
1064282,F,Black
1064283,F,Black
1064284,F,Black
1063589,M,White
1064283,M,Black
1064279,M,Black
1064271,M,Hispanic
1064281,M,White
1064278,M,Black
1064280,M,Black
1064279,M,Black
1064272,M,Hispanic
1064275,F,""
1064518,F,Black
1064519,M,Black
1064517,M,Black
1064520,M,Black
1063275,F,Black
1064529,M,White
1064530,F,Black
1064637,F,White
1064626,F,Black
1064639,M,White
1064640,F,Black
1064633,F,Black
1064631,F,Black
1064628,M,White
1064634,M,Black
1064632,M,Black
1064285,M,Black
1064629,M,Black
1064638,M,Black
1064336,M,Black
1064636,F,Black
1064630,"",""
1064635,M,Black
1064232,M,Black
1064217,M,Black
1064227,M,Black
1064215,M,Black
1064216,F,Hispanic
1064212,M,Black
1064214,M,Hispanic
1064210,F,White
1064209,M,Hispanic
1064213,M,Black
1064208,F,Black
1064230,M,Black
1064230,F,Black
1064226,M,Black
1064229,M,Black
1064234,F,Black
1064224,M,Asian/Pacific Islander
1064218,F,Black
1064221,F,Black
1064228,F,Black
1064450,M,Asian/Pacific Islander
1064452,M,Black
1064451,F,Black
1063729,M,Black
1064447,M,Black
1064448,F,Black
1063736,M,Black
1064458,M,Hispanic
1064456,M,Black
1063736,M,Black
1064454,F,Black
1063736,F,Black
1063736,F,Black
1064457,F,White
1064441,M,Black
1064442,F,Black
1064274,F,Black
1064273,M,""
1064276,M,Black
1047657,M,Black
1053249,M,Hispanic
1053249,M,Hispanic
1053249,F,Hispanic
1063637,M,""
1061449,F,Black
1063190,M,""
1064527,M,Black
1064526,M,Black
1064524,M,Black
1064525,F,Black
1064506,M,White
1064528,F,Black
1063937,F,Hispanic
1063936,M,Hispanic
1063936,M,Hispanic
1064515,M,Black
1064523,M,Black
1065550,M,Black
1065552,F,Black
1065554,M,Black
1065555,F,Black
1065553,M,Hispanic
1064329,M,Black
1065669,M,White
1065665,M,White
1065670,M,Hispanic
1065671,F,Black
1065668,"",""
1064185,M,Black
1063970,F,Black
1063996,M,White
1065657,M,Black
1065656,F,Black
1064245,M,Black
1064245,M,Black
1064885,F,Black
1064885,M,Black
1065434,F,Black
1065432,M,Black
1065429,M,Black
1065435,F,White
1065430,M,Black
1064645,M,Black
1065433,F,Black
1065429,M,Hispanic
1065417,M,Black
1065436,F,Black
1065415,"",""
1065427,M,Black
1065424,M,Black
1065421,F,White
1065418,F,White
1065416,M,Black
1065414,M,Black
1065419,M,White
1065422,F,""
1065420,F,Hispanic
1065178,F,Black
1065179,F,White
1065177,F,Black
1065183,M,Black
1065180,M,Hispanic
1063968,M,White
1064056,M,Asian/Pacific Islander
1064593,F,White
1028841,M,Black
1028841,M,Black
1028841,M,Black
1028841,M,Black
1028841,F,Black
1028841,M,Black
1059563,M,Black
1065055,F,Black
1065059,F,Black
1065056,M,Hispanic
1065054,M,Black
1065055,F,Black
1065058,F,""
1065060,M,Black
1065061,M,Hispanic
1065047,M,Black
1065052,M,White
1065049,M,Black
1065053,M,White
1065050,F,Black
1065048,F,White
1065051,F,Black
1065319,F,Black
1063634,M,Black
1064964,M,White
1065659,F,Black
1053973,F,Black
1065662,F,Hispanic
1065664,M,Black
1065660,F,Black
1065661,M,Black
1065658,F,White
1065663,M,Hispanic
1065676,M,Black
1065672,F,White
1065675,M,Black
1065674,F,Black
1065673,F,White
1055302,M,Black
1055302,M,Black
1055302,M,Black
1060190,M,Black
1061258,F,Black
1061258,M,Black
1062412,M,Black
1060115,M,Black
1065418,F,Hispanic
1065423,M,White
1065425,M,Hispanic
1064978,F,""
1064978,F,""
1064978,M,""
1065466,M,Black
1065464,F,""
1065465,F,Black
1065445,M,Black
1065447,M,Asian/Pacific Islander
1065448,F,Black
1065431,M,White
1065449,F,Black
1065450,M,Black
1065446,F,Black
1065444,F,Black
1065451,F,Black
1065453,M,Black
1030092,F,Black
1046188,M,Hispanic
1055598,F,Black
1063620,M,Black
1063172,M,Black
1056375,F,White
1063141,F,Black
1059517,M,Black
1059352,M,Hispanic
1059758,M,White
1065008,F,Black
1065011,M,White
1065015,F,Black
1065012,M,Hispanic
1065009,F,White
1065014,M,Black
1065013,M,Black
1065010,M,Black
1065007,F,Asian/Pacific Islander
1065006,F,Hispanic
1065018,M,White
1065338,F,White
1065344,"",""
1065324,F,Black
1063948,F,Black
1064077,M,Black
1064029,M,Black
1065331,F,Black
1064112,M,Black
1064060,M,Black
1064029,M,Black
1064110,M,Black
1065333,M,Black
1064029,F,Black
1065322,M,Hispanic
1065327,M,Black
1065326,F,Black
1064057,M,Black
1063684,M,Black
1065332,F,White
1064025,F,Black
1064088,F,Black
1064077,F,Black
1065328,M,Black
1065329,M,Black
1065325,F,""
1064029,F,Black
1065045,"",""
1065328,F,Black
1065678,F,Black
1065682,F,Hispanic
1064735,M,Hispanic
1065683,M,Black
1065678,M,Black
1065684,M,Black
1065264,F,Black
1065679,F,White
1065677,F,Black
1065681,M,Black
1065688,M,Black
1065689,F,White
1065685,F,White
1065611,F,Hispanic
1026595,M,Black
1042609,M,Black
1042609,F,Black
1063406,M,Hispanic
1065073,M,Black
1064755,M,""
1064695,M,White
1064699,M,Black
1065411,F,Black
1065413,F,Black
1065409,M,Black
1065412,F,Black
1065410,F,Black
1065402,M,Black
1065404,M,Black
1065019,F,Black
1065017,"",""
1065016,M,Black
1065020,F,Black
1063918,M,White
1064446,M,Black
1059758,M,White
1065004,M,Black
1065001,M,Black
1065003,F,Black
1065002,M,Black
1064999,F,Black
1065000,F,Black
1064998,M,Black
1065212,F,Black
1065215,F,Hispanic
1065213,M,""
1063997,M,Hispanic
1065330,M,White
1065352,M,White
1065357,F,White
1065355,M,Black
1065356,F,Black
1065354,F,Black
1065359,M,Black
