allegation_id,officer_id
C202781,12302
C202782,9079
C202783,5693
C202784,15928
C202784,4690
C202785,15609
C202786,13951
C202787,5061
C202788,23850
C202789,13876
C202789,5739
C202789,20030
C202789,5587
C202790,4699
C202790,15137
C202791,7260
C202792,28335
C202794,22779
C202794,3221
C202796,24245
C202796,22083
C202797,2953
C202797,6906
C202799,13879
C202799,27549
C202802,20197
C202803,8432
C202803,10845
C202804,31073
C202804,15972
C202805,23533
C202806,29727
C202808,17285
C202808,15135
C202808,22455
C202808,16586
C202809,2520
C202809,22455
C202809,1892
C202809,18400
C202810,13320
C202810,3672
C202810,25709
C202810,30738
C202811,2622
C202811,27755
C202812,13417
C202813,19083
C202813,27282
C202814,31726
C202814,10841
C202814,26105
C202816,7729
C202817,23386
C202817,676
C202817,10126
C202817,18202
C202817,17402
C202817,2649
C202817,20388
C202818,20204
C202818,18084
C202819,24157
C202820,1936
C202820,18119
C202821,361
C202821,27658
C202822,28351
C202823,21461
C202824,6759
C202826,14374
C202828,17682
C202828,15963
C202829,17426
C202830,13526
C202830,24499
C202831,16571
C202831,8128
C202831,9750
C202831,15968
C202831,9712
C202831,4715
C202834,27632
C202835,14932
C202835,4051
C202836,15502
C202836,14045
C202837,14256
C202838,6785
C202839,361
C202839,27789
C202839,2665
C202840,24835
C202841,3494
C202843,24973
C202843,319
C202843,8123
C202843,13750
C202843,20720
C202843,3494
C202843,32220
C202844,29321
C202845,22301
C202846,19926
C202847,5756
C202848,12038
C202849,15081
C202850,21301
C202851,8982
C202852,7856
C202852,18102
C202852,26121
C202853,9648
C202853,27614
C202853,6563
C202853,16201
C202855,13406
C202856,13672
C202857,27577
C202857,20884
C202858,30826
C202860,10546
C202861,28723
C202861,13693
C202861,6260
C202861,23882
C202861,26851
C202861,28462
C202862,9274
C202863,11498
C202864,7015
C202864,2369
C202865,8711
C202866,17424
C202868,7507
C202868,18993
C202868,11305
C202868,24016
C202868,200
C202868,5014
C202869,12212
C202869,22449
C202870,32463
C202871,10773
C202871,31392
C202873,28783
C202873,6625
C202873,12388
C202873,2665
C202874,22463
C202874,23243
C202875,16906
C202876,8869
C202878,12852
C202880,21006
C202881,3267
C202882,3504
C202882,3668
C202882,21536
C202882,21968
C202887,10877
C202888,22438
C202888,17484
C202888,19650
C202888,9500
C202889,21776
C202890,21776
C202891,25306
C202892,4427
C202892,5014
C202893,11734
C202894,926
C202895,9784
C202896,17540
C202896,11655
C202897,13586
C202898,29349
C202898,28440
C202900,4494
C202901,25409
C202902,21642
C202903,13417
C202903,13095
C202908,18886
C202908,13000
C202909,26473
C202910,20271
C202910,24367
C202911,13612
C202913,27667
C202914,21708
C202915,26613
C202916,6156
C202916,9688
C202917,1054
C202918,28047
C202918,6189
C202918,27504
C202918,2314
C202919,10110
C202919,28068
C202920,26191
C202921,25852
C202922,15520
C202923,18346
C202923,28075
C202926,12626
C202926,11287
C202926,31470
C202927,12967
C202928,10116
C202929,30851
C202929,13851
C202930,18501
C202931,31006
C202931,23587
C202932,10131
C202933,29655
C202935,2825
C202936,13326
C202937,11760
C202939,7597
C202939,32047
C202940,843
C202941,1495
C202943,8684
C202944,19894
C202944,7119
C202944,8310
C202944,20144
C202944,12671
C202944,23123
C202944,14391
C202944,16959
C202945,19491
C202946,12627
C202948,12096
C202948,30710
C202949,23191
C202950,3255
C202951,23100
C202952,10010
C202955,3630
C202956,29677
C202956,10287
C202959,19006
C202959,3255
C202960,15051
C202961,11860
C202962,9964
C202963,26168
C202964,8005
C202964,8973
C202965,8651
C202966,15594
C202966,7729
C202966,32461
C202967,29044
C202968,14010
C202969,26959
C202970,8310
C202970,16959
C202973,15396
C202974,27872
C202975,17991
C202975,30388
C202976,4437
C202977,6393
C202978,31834
C202978,32256
C202979,23200
C202980,19442
C202980,23265
C202980,28212
C202981,26604
C202981,6315
C202982,28980
C202983,10096
C202983,3455
C202984,20897
C202985,22231
C202985,24649
C202985,20499
C202985,19538
C202985,30399
C202989,8483
C202989,1533
C202989,14404
C202993,22087
C202993,27175
C202994,17317
C202995,7815
C202996,5069
C202996,27518
C202997,7982
C202997,21150
C202997,29089
C202998,4643
C202999,18670
C202999,27620
C203000,30867
C203000,26416
C203001,24403
C203001,10239
C203002,3062
C203002,6993
C203003,13693
C203003,28830
C203004,17235
C203005,21683
C203005,18934
C203006,12525
C203006,8050
C203007,849
C203007,27339
C203008,8857
C203009,31221
C203010,6311
C203010,27867
C203012,10555
C203013,17991
C203013,30388
C203014,21837
C203016,14736
C203016,13795
C203017,9362
C203018,30240
C203019,9831
C203019,24101
C203019,12041
C203019,23780
C203019,29446
C203020,9932
C203020,12639
C203020,18975
C203020,7909
C203020,19197
C203020,18922
C203020,26327
C203020,2388
C203020,11179
C203021,12595
C203023,9003
C203024,19929
C203025,20774
C203025,18890
C203028,10110
C203029,10636
C203030,3052
C203030,18472
C203032,23739
C203032,11543
C203032,18882
C203035,10872
C203035,12193
C203035,17768
C203036,20201
C203039,13493
C203040,1839
C203041,14642
C203042,5762
C203044,10698
C203045,389
C203045,31162
C203047,7843
C203047,17497
C203048,18456
C203049,28418
C203049,26187
C203050,15520
C203052,2015
C203052,13876
C203053,17180
C203054,1956
C203055,13401
C203056,4491
C203057,7246
C203058,19108
C203059,18234
C203059,10723
C203060,19369
C203061,22941
C203062,12798
C203063,5915
C203063,23179
C203064,29512
C203064,20486
C203064,3261
C203065,3678
C203066,31637
C203067,30332
C203068,20986
C203070,22449
C203071,7015
C203073,6508
C203073,11983
C203073,31153
C203074,27768
C203074,31136
C203075,10663
C203076,22301
C203077,18992
C203078,20115
C203079,1792
C203080,12332
C203081,31991
C203082,16683
C203082,8462
C203083,13961
C203084,7712
C203084,27932
C203084,26375
C203086,2242
C203087,3186
C203087,24550
C203089,11377
C203090,15318
C203090,26458
C203091,3439
C203092,29044
C203094,22665
C203094,2622
C203094,30389
C203094,13483
C203094,17857
C203094,87
C203094,3930
C203094,32078
C203094,32314
C203097,29698
C203098,19760
C203099,5511
C203099,12501
C203100,23100
C203101,225
C203101,2734
C203102,12301
C203103,21816
C203103,2917
C203103,31823
C203104,1533
C203105,2720
C203106,13281
C203107,18102
C203108,30184
C203110,26066
C203111,8870
C203112,8974
C203113,12259
C203115,23827
C203116,3084
C203116,19566
C203116,26197
C203116,5978
C203116,22716
C203116,1905
C203116,17547
C203117,30503
C203118,6290
C203119,982
C203120,19705
C203121,3078
C203121,23447
C203122,19858
C203124,21708
C203126,23594
C203126,2388
C203127,31376
C203127,3912
C203127,25364
C203128,7703
C203130,12961
C203131,20361
C203131,28887
C203131,1655
C203131,15966
C203132,28424
C203133,21861
C203134,29707
C203134,25638
C203135,11795
C203135,26608
C203138,15257
C203139,19477
C203139,28119
C203141,2912
C203141,6783
C203141,6284
C203141,15671
C203143,4110
C203143,24985
C203144,19732
C203144,3303
C203145,424
C203145,24070
C203145,31106
C203146,3095
C203147,26591
C203147,24132
C203147,15431
C203147,14236
C203147,31749
C203148,23203
C203149,27627
C203149,24852
C203149,32293
C203150,19488
C203150,18354
C203150,2896
C203150,18017
C203152,30210
C203153,5014
C203154,7937
C203155,1868
C203155,24670
C203155,11533
C203155,15774
C203155,8362
C203155,8562
C203155,6213
C203155,21005
C203155,23513
C203156,15671
C203157,23881
C203157,17687
C203160,1554
C203161,27736
C203161,20761
C203162,9309
C203162,19528
C203163,8386
C203163,27930
C203165,16347
C203166,19825
C203167,10841
C203168,1042
C203169,3613
C203169,14106
C203170,454
C203171,13576
C203171,23964
C203172,7815
C203174,18434
C203175,15057
C203177,21029
C203177,13634
C203178,10969
C203179,30875
C203179,21885
C203179,6747
C203180,13525
C203181,24585
C203181,32397
C203183,7070
C203184,459
C203185,25849
C203185,23534
C203186,8071
C203186,29470
C203187,21712
C203187,31514
C203187,14862
C203188,10330
C203189,14882
C203189,21988
C203189,23936
C203191,23929
C203191,31836
C203192,10843
C203194,21952
C203194,3703
C203195,21897
C203195,31420
C203196,28493
C203196,20913
C203196,8140
C203196,25359
C203196,25576
C203196,5756
C203196,21530
C203196,15293
C203196,3447
C203196,22436
C203196,16133
C203196,27414
C203197,7658
C203197,8823
C203198,7607
C203198,23960
C203198,11350
C203198,6442
C203199,4073
C203199,10349
C203201,22832
C203202,1547
C203203,13083
C203204,25228
C203205,12666
C203206,15529
C203207,27907
C203207,8138
C203207,12203
C203207,30057
C203207,30474
C203207,30045
C203209,23032
C203209,10171
C203210,15501
C203211,5942
C203212,5256
C203212,8338
C203213,5854
C203213,15502
C203213,17527
C203213,7812
C203213,14045
C203213,18083
C203214,31668
C203214,6754
C203216,13987
C203216,29417
C203217,29322
C203217,23730
C203218,28930
C203218,19187
C203218,14941
C203218,27705
C203219,5256
C203219,8338
C203220,7477
C203221,5787
C203222,8118
C203223,18784
C203225,27339
C203226,16789
C203226,31834
C203226,32256
C203227,25890
C203227,4380
C203227,16747
C203227,11695
C203228,3956
C203228,14396
C203229,29499
C203230,29417
C203231,9233
C203232,1495
C203233,825
C203233,22784
C203234,30038
C203234,30095
C203235,10367
C203235,2612
C203237,3995
C203238,3135
C203239,16566
C203240,26308
C203241,30824
C203242,23982
C203243,30478
C203244,28950
C203245,15638
C203245,24851
C203246,25062
C203248,11022
C203248,29589
C203249,9120
C203249,4412
C203250,6711
C203250,24672
C203250,19356
C203250,5935
C203250,27282
C203251,8063
C203252,13612
C203253,30875
C203254,26519
C203254,18285
C203255,19144
C203256,27090
C203257,30718
C203258,25402
C203260,19947
C203261,31906
C203262,2995
C203262,10731
C203262,26243
C203262,15400
C203263,8296
C203265,7669
C203267,20439
C203267,11980
C203268,21508
C203271,18341
C203273,21086
C203274,2015
C203275,24230
C203275,17502
C203276,15766
C203276,27768
C203276,9771
C203277,14140
C203279,31312
C203280,22951
C203281,22233
C203282,19146
C203282,10087
C203283,9389
C203284,5929
C203284,30214
C203287,15479
C203288,29704
C203288,20349
C203289,508
C203289,31548
C203290,22531
C203292,12015
C203292,30884
C203292,2021
C203292,8746
C203292,10138
C203292,32043
C203293,30906
C203294,28489
C203295,2802
C203296,24350
C203297,25262
C203298,6539
C203298,4939
C203299,14311
C203300,17521
C203301,26813
C203302,31487
C203303,2428
C203304,18048
C203305,31655
C203306,29663
C203309,14362
C203310,4127
C203310,27551
C203311,13260
C203312,24885
C203313,21952
C203313,3703
C203314,30888
C203315,4782
C203315,12441
C203316,30237
C203316,26187
C203318,26674
C203319,18720
C203319,12598
C203322,19006
C203323,20822
C203325,21088
C203328,3105
C203329,2496
282081,13676
C203329,1102
C203330,32011
C203331,21097
C203331,5216
C203331,27282
C203331,19967
C203333,16921
C203334,22620
C203335,15237
C203336,2843
C203337,31376
C203338,7158
C203339,13732
C203340,19460
C203340,24701
C203341,23534
C203342,13193
C203343,12514
C203344,7694
C203345,15395
C203346,13013
C203347,28379
C203348,2433
C203348,16335
C203348,7764
C203350,24939
C203350,23283
C203350,23606
C203350,29154
C203351,6449
C203352,31643
C203352,19113
C203353,8338
C203356,7174
C203356,28830
C203358,19596
C203358,31422
C203359,13892
C203359,3520
C203359,27525
C203360,31694
C203361,27663
C203362,16731
C203364,10698
C203366,31386
C203366,190
C203367,9910
C203367,4915
C203368,8963
C203369,5726
C203369,12390
C203369,14868
C203369,10565
C203370,19030
C203371,20201
C203373,20246
C203374,8426
C203375,27504
C203375,32395
C203376,25299
C203377,8432
C203378,31702
C203379,2007
C203379,20576
C203379,11969
C203379,6686
C203380,28249
C203381,28138
C203381,29511
C203382,1480
C203382,17276
C203383,31897
C203383,32094
C203385,28263
C203388,14425
C203389,11983
C203390,704
C203391,13406
C203392,13189
C203392,5040
C203393,9394
C203394,15311
C203394,9055
C203394,32376
C203398,8877
C203399,22628
C203401,7681
C203402,26277
C203403,21886
C203403,3085
C203404,13629
C203405,2824
C203407,24519
C203407,10569
C203408,22231
C203409,6925
C203410,4807
C203411,615
C203413,1546
C203413,1290
C203414,16842
C203414,9371
C203415,4807
C203416,26278
C203416,24497
C203417,22482
C203417,19442
C203418,275
C203419,27062
C203420,19379
C203421,2013
C203422,10542
C203422,11394
C203423,22620
C203424,2752
C203425,27872
C203426,24920
C203426,3842
C203426,5077
C203428,21150
C203429,13017
C203430,20250
C203430,28424
C203430,13576
C203431,14051
C203431,1501
C203432,25642
C203432,8837
C203433,7588
C203434,23102
C203435,16870
C203436,5246
C203437,16566
C203437,31969
C203438,5133
C203438,3637
C203440,20653
C203440,27217
C203441,11986
C203442,27663
C203443,27288
C203443,13768
C203445,26811
C203446,26811
C203447,24675
C203448,16627
C203448,25878
C203450,17687
C203451,31422
C203453,3758
C203453,2956
C203454,8579
C203455,31422
C203456,30023
C203456,28937
C203458,12299
C203458,27734
C203458,21331
C203459,96
C203460,29123
C203460,9821
C203460,17182
C203461,18465
C203463,30866
C203463,15879
C203464,6556
C203465,23849
C203466,5765
C203466,27264
C203467,22620
C203469,29698
C203470,26026
C203472,30626
C203473,31631
C203474,30223
C203475,23986
C203476,23874
C203477,19784
C203478,19617
C203478,5820
C203478,6410
C203478,4212
C203479,25149
C203479,18902
C203480,27996
C203480,15324
C203481,29494
C203481,21077
C203481,20959
C203481,15097
C203481,3551
C203481,20099
C203481,24349
C203481,5525
C203481,26682
C203482,28915
C203484,30884
C203484,8746
C203485,1572
C203486,1572
C203488,704
C203491,10367
C203491,2612
C203492,7536
C203492,3728
C203493,29559
C203494,14415
C203494,31970
C203495,23781
C203496,25532
C203496,17182
C203496,10046
C203496,1266
C203496,17601
C203498,790
C203499,13642
C203499,8476
C203501,21041
C203504,12336
C203506,3439
C203507,1132
C203507,29281
C203508,16769
C203508,31995
C203509,13281
C203510,29504
C203510,22617
C203511,19212
C203511,498
C203512,6929
C203514,12479
C203514,20713
C203515,1649
C203516,14106
C203517,1310
C203518,26268
C203518,11349
C203519,1680
C203519,27403
C203519,13260
C203520,197
C203521,17960
C203522,23731
C203523,29889
C203525,21776
C203526,23881
C203527,1480
C203527,14928
C203527,6147
C203527,15579
C203528,14425
C203528,25496
C203528,677
C203529,8079
C203530,10482
C203530,1723
C203531,22482
C203533,28430
C203534,30485
C203534,10389
C203535,4122
C203535,10547
C203536,10367
C203538,8062
C203538,29730
C203539,19302
C203539,8287
C203540,4060
C203540,17176
C203541,2394
C203542,6929
C203543,24436
C203543,21589
C203543,9944
C203543,18189
C203543,29016
C203543,4110
C203543,24985
C203543,1466
C203543,26057
C203546,14250
C203546,30646
C203547,15598
C203547,13725
C203548,1186
C203548,13951
C203549,10742
C203549,28965
C203551,1455
C203552,220
C203553,19300
C203553,5499
C203554,18266
C203554,8079
C203555,13403
C203556,7675
C203556,28084
C203558,27263
C203558,32289
C203559,31823
C203561,15745
C203562,15336
C203562,20980
C203563,14494
C203564,1649
C203565,25921
C203565,21111
C203566,3746
C203567,11059
C203567,29215
C203567,27703
C203567,31106
C203567,24029
C203567,6273
C203567,24081
C203567,8883
C203568,26740
C203570,27770
C203570,10503
C203571,11798
C203572,23102
C203572,14179
C203573,16894
C203573,5347
C203573,579
C203573,6400
C203573,32254
C203574,579
C203575,2345
C203577,9819
C203578,20204
C203578,18084
C203579,11749
C203579,19168
C203581,1183
C203582,30101
C203583,7414
C203584,2878
C203584,13336
C203585,20943
C203585,9204
C203586,10965
C203587,6276
C203588,10424
C203590,28514
C203592,18197
C203592,21687
C203593,14415
C203593,31970
C203594,30564
C203595,13381
C203596,9775
C203597,5586
C203599,14682
C203599,13102
C203599,1435
C203600,17327
C203600,18823
C203600,10426
C203600,1211
C203600,23341
C203600,16023
C203600,21483
C203600,26180
C203600,22331
C203600,20115
C203600,23811
C203600,10046
C203601,26268
C203603,5674
C203603,12798
C203604,9005
C203604,15684
C203605,1357
C203607,1357
C203607,14630
C203608,3482
C203609,27217
C203610,5927
C203610,18315
C203611,31604
C203612,3771
C203615,4166
C203617,4443
C203618,682
C203619,7235
C203619,16072
C203620,10890
C203620,19510
C203621,28455
C203621,12238
C203622,19337
C203624,15137
C203624,8375
C203625,28410
C203625,22318
C203626,28410
C203626,22318
C203629,3482
C203629,9925
C203630,27740
C203632,16647
C203633,22298
C203634,12986
C203635,3007
C203636,19318
C203636,19763
C203636,19649
C203636,28737
C203637,29499
C203638,27538
C203639,20874
C203639,9225
C203640,9712
C203642,982
C203643,22704
C203643,28532
C203644,15502
C203645,12194
C203645,1745
C203647,24675
C203649,5186
C203650,825
C203651,25126
C203651,1729
C203652,22112
C203653,12139
C203653,22614
C203654,29730
C203655,30798
C203655,147
C203656,17173
C203656,29327
C203656,22632
C203656,6477
C203657,26959
C203657,3776
C203658,3532
C203658,1001
C203658,27106
C203660,30713
C203661,23356
C203661,9490
C203661,24529
C203661,24044
C203662,518
C203662,9254
C203663,21989
C203664,7815
C203665,31749
C203666,11563
C203667,16461
C203667,610
C203668,21029
C203668,13634
C203670,30815
C203671,13459
C203673,12855
C203673,2802
C203674,26906
C203674,31865
C203676,7815
C203678,13434
C203678,9602
C203679,19997
C203680,27740
C203680,21256
C203681,31482
C203681,16427
C203682,9995
C203682,25054
C203683,10068
C203683,25909
C203684,27339
C203685,1959
C203686,14474
C203687,5180
C203688,4180
C203688,3387
C203688,13703
C203690,12222
C203691,8562
C203692,11533
C203692,621
C203693,18845
C203693,1416
C203694,10158
C203694,10155
C203695,22469
C203695,3037
C203696,20254
C203696,15760
C203697,19030
C203699,21075
C203701,19199
C203701,26811
C203702,9842
C203702,30800
C203704,9465
C203704,8714
C203705,3995
C203706,7015
C203707,18474
C203708,7061
C203708,15465
C203711,20594
C203712,27591
C203712,18976
C203713,24939
C203714,13916
C203714,30744
C203719,7636
C203721,13477
C203721,29573
C203721,18286
C203722,22090
C203723,28047
C203724,22501
C203725,5608
C203726,4412
C203728,21075
C203729,2677
C203731,3245
C203732,97
C203733,17184
C203733,22447
C203733,31121
C203733,12644
C203734,5749
C203735,10184
C203739,17701
C203739,21600
